"genes","isoforms"
"AT5G11450","AT5G11450.1"
"AT5G11450","AT5G11450_ID3"
"AT5G11580","AT5G11580_s1"
"AT5G11580","AT5G11580_s2"
"AT5G11630","AT5G11630_P1"
"AT5G11630","AT5G11630_P2"
"AT5G11650","AT5G11650_ID12"
"AT5G11650","AT5G11650_P1"
"AT5G11650","AT5G11650_s1"
"AT5G11710","AT5G11710_ID15"
"AT5G11710","AT5G11710_ID16"
"AT5G11790","AT5G11790_c2"
"AT5G11790","AT5G11790_ID17"
"AT5G11790","AT5G11790_P2"
"AT5G13110","AT5G13110_ID4"
"AT5G13110","AT5G13110_P1"
"AT5G13240","AT5G13240_ID10"
"AT5G13240","AT5G13240_ID12"
"AT5G13360","AT5G13360.1"
"AT5G13360","AT5G13360_ID9"
"AT5G13360","AT5G13360_JS3"
"AT5G13370","AT5G13370_ID2"
"AT5G13370","AT5G13370_P1"
"AT5G13480","AT5G13480_P1"
"AT5G13480","AT5G13480_s2"
"AT5G13650","AT5G13650.1"
"AT5G13650","AT5G13650_P2"
"AT5G13740","AT5G13740_P1"
"AT5G13740","AT5G13740_P2"
"AT5G13750","AT5G13750_c1"
"AT5G13750","AT5G13750_ID8"
"AT5G13750","AT5G13750_P1"
"AT5G13800","AT5G13800_c2"
"AT5G13800","AT5G13800_P1"
"AT5G13800","AT5G13800_P2"
"AT5G13800","AT5G13800_P4"
"AT5G13980","AT5G13980_c1"
"AT5G13980","AT5G13980_P2"
"AT5G14060","AT5G14060_ID2"
"AT5G14060","AT5G14060_ID5"
"AT5G14060","AT5G14060_P1"
"AT5G14060","AT5G14060_P2"
"AT5G14090","AT5G14090.1"
"AT5G14090","AT5G14090_ID2"
"AT5G14200","AT5G14200.3"
"AT5G14200","AT5G14200_P1"
"AT5G14260","AT5G14260_P1"
"AT5G14260","AT5G14260_P2"
"AT5G14260","AT5G14260_P3"
"AT5G14260","AT5G14260_P4"
"AT5G14550","AT5G14550.1"
"AT5G14550","AT5G14550.2"
"AT5G14550","AT5G14550_ID6"
"AT5G14610","AT5G14610.2"
"AT5G14610","AT5G14610_JC10"
"AT5G14610","AT5G14610_P5"
"AT5G14610","AT5G14610_P6"
"AT5G14640","AT5G14640_ID4"
"AT5G14640","AT5G14640_P1"
"AT5G14660","AT5G14660.1"
"AT5G14660","AT5G14660_P3"
"AT5G14740","AT5G14740.2"
"AT5G14740","AT5G14740.4"
"AT5G14740","AT5G14740.5"
"AT5G14740","AT5G14740_P1"
"AT5G14740","AT5G14740_P6"
"AT5G15090","AT5G15090.2"
"AT5G15090","AT5G15090_P1"
"AT5G15190","AT5G15190_ID2"
"AT5G15190","AT5G15190_P1"
"AT5G15190","AT5G15190_P2"
"AT5G15230","AT5G15230_P1"
"AT5G15230","AT5G15230_P2"
"AT5G15500","AT5G15500_P1"
"AT5G15500","AT5G15500_P2"
"AT5G15550","AT5G15550.2"
"AT5G15550","AT5G15550_JS1"
"AT5G15550","AT5G15550_P1"
"AT5G15550","AT5G15550_P3"
"AT5G15860","AT5G15860.1"
"AT5G15860","AT5G15860_c1"
"AT5G15860","AT5G15860_ID4"
"AT5G15910","AT5G15910_JS1"
"AT5G15910","AT5G15910_P1"
"AT5G15948","AT5G15948.1"
"AT5G15948","AT5G15948_ID1"
"AT5G16040","AT5G16040_P1"
"AT5G16040","AT5G16040_P2"
"AT5G16110","AT5G16110_JC2"
"AT5G16110","AT5G16110_JS1"
"AT5G16110","AT5G16110_P1"
"AT5G16150","AT5G16150.1"
"AT5G16150","AT5G16150_P2"
"AT5G16150","AT5G16150_P3"
"AT5G16505","AT5G16505.2"
"AT5G16505","AT5G16505_c1"
"AT5G16540","AT5G16540_ID1"
"AT5G16540","AT5G16540_P1"
"AT5G16715","AT5G16715_ID23"
"AT5G16715","AT5G16715_ID45"
"AT5G16800","AT5G16800.3"
"AT5G16800","AT5G16800_P2"
"AT5G16880","AT5G16880_P1"
"AT5G16880","AT5G16880_P2"
"AT5G16940","AT5G16940_ID1"
"AT5G16940","AT5G16940_ID3"
"AT5G16980","AT5G16980_P1"
"AT5G16980","AT5G16980_P2"
"AT5G17000","AT5G17000_P1"
"AT5G17000","AT5G17000_P2"
"AT5G17010","AT5G17010.1"
"AT5G17010","AT5G17010_JS3"
"AT5G17010","AT5G17010_P3"
"AT5G17010","AT5G17010_P4"
"AT5G17040","AT5G17040_P1"
"AT5G17040","AT5G17040_P2"
"AT5G17050","AT5G17050_ID1"
"AT5G17050","AT5G17050_P1"
"AT5G17220","AT5G17220.1"
"AT5G17220","AT5G17220_ID2"
"AT5G17230","AT5G17230_c2"
"AT5G17230","AT5G17230_c3"
"AT5G17230","AT5G17230_ID4"
"AT5G17240","AT5G17240_ID14"
"AT5G17240","AT5G17240_ID5"
"AT5G17240","AT5G17240_P2"
"AT5G17270","AT5G17270_P1"
"AT5G17270","AT5G17270_P2"
"AT5G17300","AT5G17300_c1"
"AT5G17300","AT5G17300_P1"
"AT5G17300","AT5G17300_P2"
"AT5G17440","AT5G17440_P1"
"AT5G17440","AT5G17440_s4"
"AT5G17440","AT5G17440_s5"
"AT5G17460","AT5G17460_P1"
"AT5G17460","AT5G17460_P2"
"AT5G17550","AT5G17550_P1"
"AT5G17550","AT5G17550_P2"
"AT5G17660","AT5G17660.1"
"AT5G17660","AT5G17660_ID4"
"AT5G17670","AT5G17670_ID9"
"AT5G17670","AT5G17670_P1"
"AT5G17670","AT5G17670_s2"
"AT5G17710","AT5G17710_P1"
"AT5G17710","AT5G17710_P2"
"AT5G17710","AT5G17710_P3"
"AT5G17760","AT5G17760_P1"
"AT5G17760","AT5G17760_P2"
"AT5G17780","AT5G17780.1"
"AT5G17780","AT5G17780_P2"
"AT5G17850","AT5G17850_P1"
"AT5G17850","AT5G17850_P2"
"AT5G18230","AT5G18230.2"
"AT5G18230","AT5G18230_P3"
"AT5G18240","AT5G18240.4"
"AT5G18240","AT5G18240_ID22"
"AT5G18245","AT5G18245.1"
"AT5G18245","AT5G18245_ID40"
"AT5G18255","AT5G18255_ID3"
"AT5G18255","AT5G18255_ID4"
"AT5G18630","AT5G18630_ID115"
"AT5G18630","AT5G18630_ID177"
"AT5G18630","AT5G18630_ID47"
"AT5G18630","AT5G18630_ID77"
"AT5G18630","AT5G18630_P1"
"AT5G18630","AT5G18630_P2"
"AT5G18640","AT5G18640_P1"
"AT5G18640","AT5G18640_P2"
"AT5G18780","AT5G18780_P1"
"AT5G18780","AT5G18780_P2"
"AT5G18780","AT5G18780_P3"
"AT5G18780","AT5G18780_P4"
"AT5G19330","AT5G19330.1"
"AT5G19330","AT5G19330_c1"
"AT5G19460","AT5G19460_P1"
"AT5G19460","AT5G19460_s1"
"AT5G19470","AT5G19470_P1"
"AT5G19470","AT5G19470_P2"
"AT5G19850","AT5G19850_ID4"
"AT5G19850","AT5G19850_P1"
"AT5G20110","AT5G20110_P1"
"AT5G20110","AT5G20110_P2"
"AT5G20165","AT5G20165_ID3"
"AT5G20165","AT5G20165_P2"
"AT5G20180","AT5G20180_JS1"
"AT5G20180","AT5G20180_P1"
"AT5G20220","AT5G20220_ID10"
"AT5G20220","AT5G20220_ID11"
"AT5G20220","AT5G20220_ID12"
"AT5G20220","AT5G20220_ID13"
"AT5G20220","AT5G20220_ID8"
"AT5G20220","AT5G20220_P1"
"AT5G20250","AT5G20250.2"
"AT5G20250","AT5G20250.4"
"AT5G20360","AT5G20360.1"
"AT5G20360","AT5G20360_JS1"
"AT5G20450","AT5G20450.2"
"AT5G20450","AT5G20450_ID17"
"AT5G20720","AT5G20720.3"
"AT5G20720","AT5G20720_c1"
"AT5G20720","AT5G20720_ID1"
"AT5G20720","AT5G20720_JS9"
"AT5G20720","AT5G20720_P3"
"AT5G20830","AT5G20830_P1"
"AT5G20830","AT5G20830_P2"
"AT5G21100","AT5G21100_ID2"
"AT5G21100","AT5G21100_JS1"
"AT5G21100","AT5G21100_P1"
"AT5G21222","AT5G21222_c4"
"AT5G21222","AT5G21222_c6"
"AT5G21222","AT5G21222_P3"
"AT5G21900","AT5G21900_P1"
"AT5G21900","AT5G21900_P2"
"AT5G21930","AT5G21930.2"
"AT5G21930","AT5G21930_c2"
"AT5G21930","AT5G21930_ID3"
"AT5G21930","AT5G21930_ID4"
"AT5G21930","AT5G21930_P4"
"AT5G22050","AT5G22050.2"
"AT5G22050","AT5G22050_ID3"
"AT5G22100","AT5G22100_P1"
"AT5G22100","AT5G22100_s1"
"AT5G22290","AT5G22290_P1"
"AT5G22290","AT5G22290_P2"
"AT5G22350","AT5G22350_ID2"
"AT5G22350","AT5G22350_P1"
"AT5G22440","AT5G22440_ID4"
"AT5G22440","AT5G22440_P1"
"AT5G22620","AT5G22620_c4"
"AT5G22620","AT5G22620_P3"
"AT5G22620","AT5G22620_P4"
"AT5G22650","AT5G22650.1"
"AT5G22650","AT5G22650.2"
"AT5G22650","AT5G22650_ID53"
"AT5G22920","AT5G22920_P1"
"AT5G22920","AT5G22920_P2"
"AT5G23010","AT5G23010_P2"
"AT5G23010","AT5G23010_P3"
"AT5G23050","AT5G23050_ID66"
"AT5G23050","AT5G23050_ID71"
"AT5G23050","AT5G23050_P1"
"AT5G23060","AT5G23060_P1"
"AT5G23060","AT5G23060_P2"
"AT5G23240","AT5G23240.1"
"AT5G23240","AT5G23240_ID2"
"AT5G23240","AT5G23240_ID3"
"AT5G23810","AT5G23810_P1"
"AT5G23810","AT5G23810_P4"
"AT5G24120","AT5G24120_JC5"
"AT5G24120","AT5G24120_P1"
"AT5G24120","AT5G24120_P2"
"AT5G24120","AT5G24120_P3"
"AT5G24155","AT5G24155_P2"
"AT5G24155","AT5G24155_P3"
"AT5G24160","AT5G24160_P1"
"AT5G24160","AT5G24160_P2"
"AT5G24300","AT5G24300.2"
"AT5G24300","AT5G24300_ID2"
"AT5G24300","AT5G24300_JC2"
"AT5G24300","AT5G24300_P1"
"AT5G24470","AT5G24470.1"
"AT5G24470","AT5G24470_JC2"
"AT5G24470","AT5G24470_JC3"
"AT5G24470","AT5G24470_JC4"
"AT5G24470","AT5G24470_s1"
"AT5G24530","AT5G24530_P1"
"AT5G24530","AT5G24530_s1"
"AT5G24580","AT5G24580_P1"
"AT5G24580","AT5G24580_P4"
"AT5G24580","AT5G24580_P5"
"AT5G24735","AT5G24735.1"
"AT5G24735","AT5G24735_s1"
"AT5G25280","AT5G25280_P1"
"AT5G25280","AT5G25280_P3"
"AT5G25390","AT5G25390_ID2"
"AT5G25390","AT5G25390_P2"
"AT5G25440","AT5G25440_P1"
"AT5G25440","AT5G25440_s3"
"AT5G25560","AT5G25560_ID13"
"AT5G25560","AT5G25560_P3"
"AT5G26180","AT5G26180_JC7"
"AT5G26180","AT5G26180_P3"
"AT5G26340","AT5G26340_P1"
"AT5G26340","AT5G26340_s1"
"AT5G26680","AT5G26680_P2"
"AT5G26680","AT5G26680_P4"
"AT5G26680","AT5G26680_s4"
"AT5G26742","AT5G26742.2"
"AT5G26742","AT5G26742_ID6"
"AT5G26742","AT5G26742_JC5"
"AT5G26760","AT5G26760_JS8"
"AT5G26760","AT5G26760_JS9"
"AT5G26770","AT5G26770_ID13"
"AT5G26770","AT5G26770_P1"
"AT5G26770","AT5G26770_P2"
"AT5G27280","AT5G27280_c1"
"AT5G27280","AT5G27280_P1"
"AT5G27360","AT5G27360_P2"
"AT5G27360","AT5G27360_P3"
"AT5G27730","AT5G27730_ID1"
"AT5G27730","AT5G27730_P1"
"AT5G27730","AT5G27730_P3"
"AT5G27760","AT5G27760_c1"
"AT5G27760","AT5G27760_P1"
"AT5G27830","AT5G27830_P1"
"AT5G27830","AT5G27830_P6"
"AT5G27850","AT5G27850.1"
"AT5G27850","AT5G27850_c1"
"AT5G27860","AT5G27860_ID20"
"AT5G27860","AT5G27860_P1"
"AT5G27930","AT5G27930_JS1"
"AT5G27930","AT5G27930_P2"
"AT5G27950","AT5G27950_c1"
"AT5G27950","AT5G27950_P1"
"AT5G28020","AT5G28020_P1"
"AT5G28020","AT5G28020_P3"
"AT5G28020","AT5G28020_P4"
"AT5G28020","AT5G28020_s2"
"AT5G28030","AT5G28030_JS1"
"AT5G28030","AT5G28030_JS3"
"AT5G28030","AT5G28030_P5"
"AT5G28770","AT5G28770_P1"
"AT5G28770","AT5G28770_P2"
"AT5G28770","AT5G28770_P3"
"AT5G28770","AT5G28770_P4"
"AT5G28830","AT5G28830_JS1"
"AT5G28830","AT5G28830_P1"
"AT5G30495","AT5G30495.2"
"AT5G30495","AT5G30495_P1"
"AT5G35170","AT5G35170_c3"
"AT5G35170","AT5G35170_ID5"
"AT5G35170","AT5G35170_P1"
"AT5G35170","AT5G35170_s2"
"AT5G35180","AT5G35180_JS5"
"AT5G35180","AT5G35180_P2"
"AT5G35180","AT5G35180_P3"
"AT5G35210","AT5G35210.2"
"AT5G35210","AT5G35210_s3"
"AT5G35330","AT5G35330_JS2"
"AT5G35330","AT5G35330_P3"
"AT5G35620","AT5G35620.2"
"AT5G35620","AT5G35620_P1"
"AT5G35620","AT5G35620_P3"
"AT5G35740","AT5G35740_ID2"
"AT5G35740","AT5G35740_P1"
"AT5G35790","AT5G35790_c1"
"AT5G35790","AT5G35790_P1"
"AT5G35910","AT5G35910_ID2"
"AT5G35910","AT5G35910_P1"
"AT5G35970","AT5G35970_JS2"
"AT5G35970","AT5G35970_P1"
"AT5G36170","AT5G36170.2"
"AT5G36170","AT5G36170_P1"
"AT5G36220","AT5G36220_ID2"
"AT5G36220","AT5G36220_P2"
"AT5G36700","AT5G36700.2"
"AT5G36700","AT5G36700_ID5"
"AT5G36700","AT5G36700_ID8"
"AT5G36700","AT5G36700_P1"
"AT5G36700","AT5G36700_P4"
"AT5G36890","AT5G36890_c1"
"AT5G36890","AT5G36890_P2"
"AT5G36930","AT5G36930_P1"
"AT5G36930","AT5G36930_P2"
"AT5G36930","AT5G36930_P4"
"AT5G37130","AT5G37130_JC2"
"AT5G37130","AT5G37130_JS1"
"AT5G37130","AT5G37130_P1"
"AT5G37260","AT5G37260.1"
"AT5G37260","AT5G37260_ID1"
"AT5G37260","AT5G37260_ID2"
"AT5G37260","AT5G37260_s1"
"AT5G37300","AT5G37300_P2"
"AT5G37300","AT5G37300_P3"
"AT5G37300","AT5G37300_P4"
"AT5G37370","AT5G37370_JS11"
"AT5G37370","AT5G37370_JS12"
"AT5G37475","AT5G37475_ID1"
"AT5G37475","AT5G37475_P2"
"AT5G37500","AT5G37500_P1"
"AT5G37500","AT5G37500_P2"
"AT5G37850","AT5G37850.3"
"AT5G37850","AT5G37850_P2"
"AT5G37850","AT5G37850_P4"
"AT5G38140","AT5G38140_ID3"
"AT5G38140","AT5G38140_P1"
"AT5G38240","AT5G38240_c1"
"AT5G38240","AT5G38240_P1"
"AT5G38410","AT5G38410.2"
"AT5G38410","AT5G38410_P1"
"AT5G38410","AT5G38410_P3"
"AT5G38420","AT5G38420_ID3"
"AT5G38420","AT5G38420_P1"
"AT5G38720","AT5G38720_P1"
"AT5G38720","AT5G38720_P3"
"AT5G38890","AT5G38890_ID2"
"AT5G38890","AT5G38890_P1"
"AT5G39210","AT5G39210_ID2"
"AT5G39210","AT5G39210_ID3"
"AT5G39340","AT5G39340_ID2"
"AT5G39340","AT5G39340_ID3"
"AT5G39530","AT5G39530_P1"
"AT5G39530","AT5G39530_P2"
"AT5G39660","AT5G39660_P1"
"AT5G39660","AT5G39660_P2"
"AT5G39740","AT5G39740_ID4"
"AT5G39740","AT5G39740_P1"
"AT5G39740","AT5G39740_s1"
"AT5G40450","AT5G40450_P1"
"AT5G40450","AT5G40450_P2"
"AT5G40500","AT5G40500_ID1"
"AT5G40500","AT5G40500_P1"
"AT5G40500","AT5G40500_P2"
"AT5G40720","AT5G40720_P1"
"AT5G40720","AT5G40720_P2"
"AT5G40780","AT5G40780.2"
"AT5G40780","AT5G40780_P1"
"AT5G40850","AT5G40850.1"
"AT5G40850","AT5G40850.2"
"AT5G40850","AT5G40850_P3"
"AT5G41070","AT5G41070_ID2"
"AT5G41070","AT5G41070_ID4"
"AT5G41330","AT5G41330_ID1"
"AT5G41330","AT5G41330_P1"
"AT5G41520","AT5G41520_P1"
"AT5G41520","AT5G41520_s1"
"AT5G41520","AT5G41520_s2"
"AT5G41670","AT5G41670_P2"
"AT5G41670","AT5G41670_P4"
"AT5G41700","AT5G41700.5"
"AT5G41700","AT5G41700_ID4"
"AT5G41700","AT5G41700_P1"
"AT5G41700","AT5G41700_P2"
"AT5G42030","AT5G42030_P1"
"AT5G42030","AT5G42030_P2"
"AT5G42110","AT5G42110_ID2"
"AT5G42110","AT5G42110_P1"
"AT5G42530","AT5G42530_ID2"
"AT5G42530","AT5G42530_P1"
"AT5G42620","AT5G42620_JS1"
"AT5G42620","AT5G42620_P1"
"AT5G42680","AT5G42680.2"
"AT5G42680","AT5G42680_P1"
"AT5G42730","AT5G42730_ID1"
"AT5G42730","AT5G42730_s1"
"AT5G42765","AT5G42765_c4"
"AT5G42765","AT5G42765_ID1"
"AT5G42870","AT5G42870_P1"
"AT5G42870","AT5G42870_P2"
"AT5G43380","AT5G43380_P1"
"AT5G43380","AT5G43380_P2"
"AT5G43440","AT5G43440.1"
"AT5G43440","AT5G43440_ID4"
"AT5G43440","AT5G43440_P2"
"AT5G43630","AT5G43630_JS1"
"AT5G43630","AT5G43630_JS7"
"AT5G43630","AT5G43630_P1"
"AT5G43630","AT5G43630_P4"
"AT5G43830","AT5G43830_c1"
"AT5G43830","AT5G43830_P1"
"AT5G43850","AT5G43850_P1"
"AT5G43850","AT5G43850_s1"
"AT5G44110","AT5G44110_ID2"
"AT5G44110","AT5G44110_P1"
"AT5G44110","AT5G44110_P4"
"AT5G44190","AT5G44190_P1"
"AT5G44190","AT5G44190_P2"
"AT5G44510","AT5G44510_P3"
"AT5G44510","AT5G44510_P4"
"AT5G44530","AT5G44530_ID2"
"AT5G44530","AT5G44530_P1"
"AT5G44530","AT5G44530_P3"
"AT5G44730","AT5G44730.2"
"AT5G44730","AT5G44730_ID4"
"AT5G45040","AT5G45040.1"
"AT5G45040","AT5G45040_ID3"
"AT5G45280","AT5G45280_P2"
"AT5G45280","AT5G45280_s1"
"AT5G45510","AT5G45510_P1"
"AT5G45510","AT5G45510_P2"
"AT5G45510","AT5G45510_s5"
"AT5G45590","AT5G45590_JS1"
"AT5G45590","AT5G45590_P1"
"AT5G46110","AT5G46110.2"
"AT5G46110","AT5G46110.4"
"AT5G46110","AT5G46110_P1"
"AT5G46160","AT5G46160_ID1"
"AT5G46160","AT5G46160_P1"
"AT5G46470","AT5G46470_ID12"
"AT5G46470","AT5G46470_ID25"
"AT5G46470","AT5G46470_ID29"
"AT5G46470","AT5G46470_ID41"
"AT5G46500","AT5G46500_P1"
"AT5G46500","AT5G46500_P2"
"AT5G46690","AT5G46690_ID6"
"AT5G46690","AT5G46690_P1"
"AT5G46690","AT5G46690_P2"
"AT5G46800","AT5G46800_P1"
"AT5G46800","AT5G46800_P2"
"AT5G46800","AT5G46800_P3"
"AT5G47080","AT5G47080_ID2"
"AT5G47080","AT5G47080_ID3"
"AT5G47455","AT5G47455_ID19"
"AT5G47455","AT5G47455_ID3"
"AT5G47455","AT5G47455_ID9"
"AT5G47455","AT5G47455_P2"
"AT5G47560","AT5G47560_P1"
"AT5G47560","AT5G47560_s1"
"AT5G47650","AT5G47650.1"
"AT5G47650","AT5G47650_ID10"
"AT5G47720","AT5G47720.3"
"AT5G47720","AT5G47720_ID1"
"AT5G47820","AT5G47820_JS1"
"AT5G47820","AT5G47820_P1"
"AT5G47820","AT5G47820_P2"
"AT5G47900","AT5G47900_P8"
"AT5G47900","AT5G47900_s2"
"AT5G48030","AT5G48030_c2"
"AT5G48030","AT5G48030_P1"
"AT5G48220","AT5G48220.1"
"AT5G48220","AT5G48220_P2"
"AT5G48220","AT5G48220_s1"
"AT5G48240","AT5G48240.1"
"AT5G48240","AT5G48240_P2"
"AT5G48250","AT5G48250_P1"
"AT5G48250","AT5G48250_s1"
"AT5G48412","AT5G48412.1"
"AT5G48412","AT5G48412_s1"
"AT5G48470","AT5G48470.1"
"AT5G48470","AT5G48470_ID1"
"AT5G48620","AT5G48620_JC3"
"AT5G48620","AT5G48620_s2"
"AT5G48880","AT5G48880_ID6"
"AT5G48880","AT5G48880_P1"
"AT5G48880","AT5G48880_P2"
"AT5G48880","AT5G48880_P4"
"AT5G49015","AT5G49015_c2"
"AT5G49015","AT5G49015_P2"
"AT5G49555","AT5G49555_ID3"
"AT5G49555","AT5G49555_P1"
"AT5G49730","AT5G49730_c1"
"AT5G49730","AT5G49730_ID3"
"AT5G49730","AT5G49730_P1"
"AT5G49730","AT5G49730_P2"
"AT5G49740","AT5G49740_ID1"
"AT5G49740","AT5G49740_ID2"
"AT5G49740","AT5G49740_P1"
"AT5G49740","AT5G49740_P2"
"AT5G49740","AT5G49740_P3"
"AT5G49740","AT5G49740_s1"
"AT5G49760","AT5G49760_JS2"
"AT5G49760","AT5G49760_P1"
"AT5G50100","AT5G50100_JC2"
"AT5G50100","AT5G50100_P1"
"AT5G50200","AT5G50200.3"
"AT5G50200","AT5G50200_P1"
"AT5G50240","AT5G50240.1"
"AT5G50240","AT5G50240.2"
"AT5G50240","AT5G50240.3"
"AT5G50570","AT5G50570_ID3"
"AT5G50570","AT5G50570_ID5"
"AT5G50570","AT5G50570_P1"
"AT5G50670","AT5G50670_ID3"
"AT5G50670","AT5G50670_P1"
"AT5G50800","AT5G50800_c1"
"AT5G50800","AT5G50800_P1"
"AT5G50950","AT5G50950.3"
"AT5G50950","AT5G50950_ID1"
"AT5G50950","AT5G50950_ID13"
"AT5G50950","AT5G50950_ID6"
"AT5G50950","AT5G50950_ID8"
"AT5G50950","AT5G50950_JS1"
"AT5G50950","AT5G50950_JS2"
"AT5G50950","AT5G50950_P1"
"AT5G50950","AT5G50950_P2"
"AT5G50950","AT5G50950_P4"
"AT5G51100","AT5G51100_JS1"
"AT5G51100","AT5G51100_P1"
"AT5G51100","AT5G51100_P4"
"AT5G51100","AT5G51100_s1"
"AT5G51180","AT5G51180_ID2"
"AT5G51180","AT5G51180_s1"
"AT5G51220","AT5G51220_ID1"
"AT5G51220","AT5G51220_ID3"
"AT5G51220","AT5G51220_P1"
"AT5G51290","AT5G51290_c3"
"AT5G51290","AT5G51290_P1"
"AT5G51460","AT5G51460_P1"
"AT5G51460","AT5G51460_s2"
"AT5G51540","AT5G51540.1"
"AT5G51540","AT5G51540_ID44"
"AT5G51620","AT5G51620.1"
"AT5G51620","AT5G51620_P4"
"AT5G51720","AT5G51720_ID1"
"AT5G51720","AT5G51720_P1"
"AT5G51970","AT5G51970.1"
"AT5G51970","AT5G51970_ID7"
"AT5G52070","AT5G52070_c2"
"AT5G52070","AT5G52070_P1"
"AT5G52070","AT5G52070_P3"
"AT5G52300","AT5G52300.2"
"AT5G52300","AT5G52300_P1"
"AT5G52310","AT5G52310_ID5"
"AT5G52310","AT5G52310_JC13"
"AT5G52310","AT5G52310_JC21"
"AT5G52310","AT5G52310_JC8"
"AT5G52310","AT5G52310_P1"
"AT5G52320","AT5G52320_P1"
"AT5G52320","AT5G52320_P2"
"AT5G52570","AT5G52570_ID3"
"AT5G52570","AT5G52570_P1"
"AT5G52660","AT5G52660_P1"
"AT5G52660","AT5G52660_P2"
"AT5G53050","AT5G53050_c1"
"AT5G53050","AT5G53050_JC4"
"AT5G53130","AT5G53130.1"
"AT5G53130","AT5G53130_ID1"
"AT5G53150","AT5G53150_P3"
"AT5G53150","AT5G53150_P6"
"AT5G53300","AT5G53300_c3"
"AT5G53300","AT5G53300_P1"
"AT5G53350","AT5G53350_c2"
"AT5G53350","AT5G53350_ID8"
"AT5G53420","AT5G53420_ID4"
"AT5G53420","AT5G53420_P4"
"AT5G53420","AT5G53420_s2"
"AT5G53460","AT5G53460_s2"
"AT5G53460","AT5G53460_s4"
"AT5G53486","AT5G53486_P2"
"AT5G53486","AT5G53486_P4"
"AT5G53550","AT5G53550_c1"
"AT5G53550","AT5G53550_JC4"
"AT5G53550","AT5G53550_P2"
"AT5G53850","AT5G53850_P4"
"AT5G53850","AT5G53850_P5"
"AT5G53850","AT5G53850_P6"
"AT5G53860","AT5G53860.1"
"AT5G53860","AT5G53860_JS9"
"AT5G54130","AT5G54130.4"
"AT5G54130","AT5G54130_ID2"
"AT5G54130","AT5G54130_JC10"
"AT5G54130","AT5G54130_JC8"
"AT5G54130","AT5G54130_P2"
"AT5G54250","AT5G54250_P1"
"AT5G54250","AT5G54250_P4"
"AT5G54660","AT5G54660_ID1"
"AT5G54660","AT5G54660_P1"
"AT5G55100","AT5G55100_ID21"
"AT5G55100","AT5G55100_P2"
"AT5G55790","AT5G55790_P2"
"AT5G55790","AT5G55790_P3"
"AT5G55950","AT5G55950_P1"
"AT5G55950","AT5G55950_P3"
"AT5G55970","AT5G55970_P1"
"AT5G55970","AT5G55970_P2"
"AT5G55970","AT5G55970_P3"
"AT5G55990","AT5G55990_P1"
"AT5G55990","AT5G55990_P2"
"AT5G55990","AT5G55990_s1"
"AT5G56180","AT5G56180_P1"
"AT5G56180","AT5G56180_P3"
"AT5G56740","AT5G56740_P1"
"AT5G56740","AT5G56740_s1"
"AT5G56747","AT5G56747_JC1"
"AT5G56747","AT5G56747_JC3"
"AT5G57050","AT5G57050_P1"
"AT5G57050","AT5G57050_P3"
"AT5G57110","AT5G57110_P2"
"AT5G57110","AT5G57110_s2"
"AT5G57150","AT5G57150_ID6"
"AT5G57150","AT5G57150_P2"
"AT5G57180","AT5G57180_P1"
"AT5G57180","AT5G57180_P2"
"AT5G57180","AT5G57180_P3"
"AT5G57630","AT5G57630_P1"
"AT5G57630","AT5G57630_s1"
"AT5G57700","AT5G57700_P2"
"AT5G57700","AT5G57700_P3"
"AT5G57790","AT5G57790_P1"
"AT5G57790","AT5G57790_P4"
"AT5G57815","AT5G57815_c1"
"AT5G57815","AT5G57815_P1"
"AT5G57860","AT5G57860_P1"
"AT5G57860","AT5G57860_P3"
"AT5G57860","AT5G57860_s1"
"AT5G57960","AT5G57960_P1"
"AT5G57960","AT5G57960_P2"
"AT5G58140","AT5G58140_JC24"
"AT5G58140","AT5G58140_P3"
"AT5G58200","AT5G58200.1"
"AT5G58200","AT5G58200.2"
"AT5G58200","AT5G58200_ID6"
"AT5G58200","AT5G58200_ID8"
"AT5G58340","AT5G58340.2"
"AT5G58340","AT5G58340_P1"
"AT5G58370","AT5G58370_ID5"
"AT5G58370","AT5G58370_P2"
"AT5G58420","AT5G58420_c1"
"AT5G58420","AT5G58420_P1"
"AT5G58600","AT5G58600_P1"
"AT5G58600","AT5G58600_P2"
"AT5G58700","AT5G58700_P1"
"AT5G58700","AT5G58700_P2"
"AT5G58787","AT5G58787_P1"
"AT5G58787","AT5G58787_P2"
"AT5G58800","AT5G58800.2"
"AT5G58800","AT5G58800_ID2"
"AT5G58940","AT5G58940_JS1"
"AT5G58940","AT5G58940_P4"
"AT5G59050","AT5G59050.2"
"AT5G59050","AT5G59050_JC12"
"AT5G59050","AT5G59050_P1"
"AT5G59050","AT5G59050_s1"
"AT5G59130","AT5G59130_JS3"
"AT5G59130","AT5G59130_P3"
"AT5G59130","AT5G59130_s3"
"AT5G59130","AT5G59130_s4"
"AT5G59400","AT5G59400.1"
"AT5G59400","AT5G59400_s2"
"AT5G59480","AT5G59480_JC9"
"AT5G59480","AT5G59480_P3"
"AT5G59480","AT5G59480_P5"
"AT5G59670","AT5G59670_ID3"
"AT5G59670","AT5G59670_JS9"
"AT5G59670","AT5G59670_P1"
"AT5G59780","AT5G59780_ID1"
"AT5G59780","AT5G59780_P1"
"AT5G59780","AT5G59780_P2"
"AT5G59850","AT5G59850_JS2"
"AT5G59850","AT5G59850_P1"
