"genes","isoforms"
"AT2G14530","AT2G14530_P1"
"AT2G14530","AT2G14530_s2"
"AT2G14680","AT2G14680.3"
"AT2G14680","AT2G14680_s2"
"AT2G14740","AT2G14740_P1"
"AT2G14740","AT2G14740_P2"
"AT2G14835","AT2G14835_P1"
"AT2G14835","AT2G14835_P2"
"AT2G15270","AT2G15270_P1"
"AT2G15270","AT2G15270_P2"
"AT2G15280","AT2G15280_ID6"
"AT2G15280","AT2G15280_P1"
"AT2G15530","AT2G15530_P2"
"AT2G15530","AT2G15530_P3"
"AT2G15530","AT2G15530_P4"
"AT2G15530","AT2G15530_P5"
"AT2G15580","AT2G15580_P1"
"AT2G15580","AT2G15580_P2"
"AT2G15580","AT2G15580_s1"
"AT2G16090","AT2G16090_P1"
"AT2G16090","AT2G16090_P3"
"AT2G16365","AT2G16365_P3"
"AT2G16365","AT2G16365_P4"
"AT2G16405","AT2G16405_c5"
"AT2G16405","AT2G16405_P1"
"AT2G16530","AT2G16530_P1"
"AT2G16530","AT2G16530_P3"
"AT2G16530","AT2G16530_P4"
"AT2G16640","AT2G16640.1"
"AT2G16640","AT2G16640_P3"
"AT2G16720","AT2G16720_ID1"
"AT2G16720","AT2G16720_P1"
"AT2G16750","AT2G16750_ID2"
"AT2G16750","AT2G16750_P2"
"AT2G16870","AT2G16870_P1"
"AT2G16870","AT2G16870_P3"
"AT2G16920","AT2G16920_ID1"
"AT2G16920","AT2G16920_P1"
"AT2G16990","AT2G16990_P1"
"AT2G16990","AT2G16990_P2"
"AT2G16990","AT2G16990_P3"
"AT2G17033","AT2G17033_ID3"
"AT2G17033","AT2G17033_P1"
"AT2G17033","AT2G17033_P2"
"AT2G17130","AT2G17130_P1"
"AT2G17130","AT2G17130_P2"
"AT2G17150","AT2G17150_JS10"
"AT2G17150","AT2G17150_P1"
"AT2G17220","AT2G17220_ID1"
"AT2G17220","AT2G17220_P1"
"AT2G17260","AT2G17260.1"
"AT2G17260","AT2G17260_P1"
"AT2G17280","AT2G17280_P1"
"AT2G17280","AT2G17280_P2"
"AT2G17470","AT2G17470_JS6"
"AT2G17470","AT2G17470_P2"
"AT2G17500","AT2G17500.1"
"AT2G17500","AT2G17500.3"
"AT2G17500","AT2G17500_P2"
"AT2G17530","AT2G17530.3"
"AT2G17530","AT2G17530_P1"
"AT2G17540","AT2G17540_P1"
"AT2G17540","AT2G17540_P2"
"AT2G17640","AT2G17640.1"
"AT2G17640","AT2G17640_ID4"
"AT2G17710","AT2G17710.1"
"AT2G17710","AT2G17710_ID1"
"AT2G17730","AT2G17730_c1"
"AT2G17730","AT2G17730_P1"
"AT2G17780","AT2G17780_JC18"
"AT2G17780","AT2G17780_P1"
"AT2G17780","AT2G17780_P6"
"AT2G17780","AT2G17780_P7"
"AT2G17787","AT2G17787_ID2"
"AT2G17787","AT2G17787_JS2"
"AT2G17787","AT2G17787_P1"
"AT2G17900","AT2G17900_ID2"
"AT2G17900","AT2G17900_P1"
"AT2G17970","AT2G17970_c1"
"AT2G17970","AT2G17970_P1"
"AT2G17970","AT2G17970_P4"
"AT2G17970","AT2G17970_P6"
"AT2G17970","AT2G17970_P8"
"AT2G17975","AT2G17975_ID3"
"AT2G17975","AT2G17975_P1"
"AT2G17990","AT2G17990_P1"
"AT2G17990","AT2G17990_P2"
"AT2G18050","AT2G18050.2"
"AT2G18050","AT2G18050_ID2"
"AT2G18050","AT2G18050_P1"
"AT2G18245","AT2G18245_ID2"
"AT2G18245","AT2G18245_JS2"
"AT2G18245","AT2G18245_P1"
"AT2G18280","AT2G18280.1"
"AT2G18280","AT2G18280.2"
"AT2G18300","AT2G18300_P1"
"AT2G18300","AT2G18300_P2"
"AT2G18440","AT2G18440_JS1"
"AT2G18440","AT2G18440_s1"
"AT2G18700","AT2G18700_ID2"
"AT2G18700","AT2G18700_P1"
"AT2G18750","AT2G18750_P1"
"AT2G18750","AT2G18750_P2"
"AT2G18760","AT2G18760_JC6"
"AT2G18760","AT2G18760_P4"
"AT2G18790","AT2G18790_JS1"
"AT2G18790","AT2G18790_P1"
"AT2G19120","AT2G19120_c1"
"AT2G19120","AT2G19120_P1"
"AT2G19250","AT2G19250_ID2"
"AT2G19250","AT2G19250_ID4"
"AT2G19250","AT2G19250_ID5"
"AT2G19250","AT2G19250_ID6"
"AT2G19260","AT2G19260.1"
"AT2G19260","AT2G19260_ID2"
"AT2G19280","AT2G19280_P1"
"AT2G19280","AT2G19280_P2"
"AT2G19340","AT2G19340_c1"
"AT2G19340","AT2G19340_P1"
"AT2G19380","AT2G19380.1"
"AT2G19380","AT2G19380_ID4"
"AT2G19390","AT2G19390_P1"
"AT2G19390","AT2G19390_P2"
"AT2G19400","AT2G19400_JS4"
"AT2G19400","AT2G19400_P1"
"AT2G19400","AT2G19400_s1"
"AT2G19490","AT2G19490.1"
"AT2G19490","AT2G19490_ID3"
"AT2G19590","AT2G19590_P1"
"AT2G19590","AT2G19590_P2"
"AT2G19620","AT2G19620_ID8"
"AT2G19620","AT2G19620_P1"
"AT2G19730","AT2G19730.1"
"AT2G19730","AT2G19730_P2"
"AT2G19910","AT2G19910_P1"
"AT2G19910","AT2G19910_P2"
"AT2G19920","AT2G19920_JS1"
"AT2G19920","AT2G19920_JS7"
"AT2G19930","AT2G19930_P2"
"AT2G19930","AT2G19930_s1"
"AT2G20050","AT2G20050_P1"
"AT2G20050","AT2G20050_s1"
"AT2G20100","AT2G20100_P1"
"AT2G20100","AT2G20100_P2"
"AT2G20180","AT2G20180_P1"
"AT2G20180","AT2G20180_P2"
"AT2G20250","AT2G20250_ID2"
"AT2G20250","AT2G20250_P1"
"AT2G20250","AT2G20250_P2"
"AT2G20290","AT2G20290_JS8"
"AT2G20290","AT2G20290_JS9"
"AT2G20390","AT2G20390_c1"
"AT2G20390","AT2G20390_P1"
"AT2G20400","AT2G20400_P1"
"AT2G20400","AT2G20400_P2"
"AT2G20410","AT2G20410_P1"
"AT2G20410","AT2G20410_P2"
"AT2G20550","AT2G20550.2"
"AT2G20550","AT2G20550_ID4"
"AT2G20560","AT2G20560_ID3"
"AT2G20560","AT2G20560_P1"
"AT2G20585","AT2G20585_P1"
"AT2G20585","AT2G20585_P2"
"AT2G20630","AT2G20630.2"
"AT2G20630","AT2G20630_JS6"
"AT2G20630","AT2G20630_P1"
"AT2G20635","AT2G20635.1"
"AT2G20635","AT2G20635_ID2"
"AT2G20650","AT2G20650_c1"
"AT2G20650","AT2G20650_ID2"
"AT2G20650","AT2G20650_ID4"
"AT2G20740","AT2G20740_ID2"
"AT2G20740","AT2G20740_P1"
"AT2G20750","AT2G20750_P1"
"AT2G20750","AT2G20750_P2"
"AT2G20770","AT2G20770.1"
"AT2G20770","AT2G20770_ID2"
"AT2G20815","AT2G20815_P1"
"AT2G20815","AT2G20815_P2"
"AT2G20815","AT2G20815_P3"
"AT2G20830","AT2G20830.3"
"AT2G20830","AT2G20830_P1"
"AT2G20830","AT2G20830_P6"
"AT2G20850","AT2G20850_ID19"
"AT2G20850","AT2G20850_P1"
"AT2G20860","AT2G20860_P1"
"AT2G20860","AT2G20860_P3"
"AT2G20900","AT2G20900_ID3"
"AT2G20900","AT2G20900_P1"
"AT2G20900","AT2G20900_P2"
"AT2G20950","AT2G20950_P1"
"AT2G20950","AT2G20950_P4"
"AT2G21150","AT2G21150_JS1"
"AT2G21150","AT2G21150_P1"
"AT2G21195","AT2G21195_ID4"
"AT2G21195","AT2G21195_P1"
"AT2G21230","AT2G21230_P1"
"AT2G21230","AT2G21230_P4"
"AT2G21320","AT2G21320_JS1"
"AT2G21320","AT2G21320_P1"
"AT2G21370","AT2G21370_P1"
"AT2G21370","AT2G21370_P2"
"AT2G21470","AT2G21470_ID4"
"AT2G21470","AT2G21470_P1"
"AT2G21500","AT2G21500_P1"
"AT2G21500","AT2G21500_P2"
"AT2G21520","AT2G21520_JS5"
"AT2G21520","AT2G21520_P1"
"AT2G21520","AT2G21520_P2"
"AT2G21540","AT2G21540.1"
"AT2G21540","AT2G21540_P2"
"AT2G21590","AT2G21590_ID2"
"AT2G21590","AT2G21590_P1"
"AT2G21630","AT2G21630_ID11"
"AT2G21630","AT2G21630_P1"
"AT2G21660","AT2G21660_P1"
"AT2G21660","AT2G21660_s3"
"AT2G21710","AT2G21710_P1"
"AT2G21710","AT2G21710_P2"
"AT2G21830","AT2G21830_P1"
"AT2G21830","AT2G21830_P2"
"AT2G21940","AT2G21940.1"
"AT2G21940","AT2G21940_P3"
"AT2G22250","AT2G22250.3"
"AT2G22250","AT2G22250_P1"
"AT2G22250","AT2G22250_P2"
"AT2G22300","AT2G22300_P1"
"AT2G22300","AT2G22300_P2"
"AT2G22310","AT2G22310.1"
"AT2G22310","AT2G22310_s1"
"AT2G22480","AT2G22480_JS1"
"AT2G22480","AT2G22480_P1"
"AT2G22490","AT2G22490.2"
"AT2G22490","AT2G22490_P1"
"AT2G22530","AT2G22530_JC20"
"AT2G22530","AT2G22530_JC3"
"AT2G22530","AT2G22530_P1"
"AT2G22650","AT2G22650_ID11"
"AT2G22650","AT2G22650_ID15"
"AT2G22650","AT2G22650_ID35"
"AT2G22650","AT2G22650_P1"
"AT2G22650","AT2G22650_P2"
"AT2G22710","AT2G22710_c1"
"AT2G22710","AT2G22710_s3"
"AT2G22710","AT2G22710_s4"
"AT2G22720","AT2G22720_c1"
"AT2G22720","AT2G22720_P3"
"AT2G22830","AT2G22830_ID3"
"AT2G22830","AT2G22830_ID4"
"AT2G22830","AT2G22830_P1"
"AT2G22930","AT2G22930_P1"
"AT2G22930","AT2G22930_P2"
"AT2G22970","AT2G22970_ID11"
"AT2G22970","AT2G22970_JC1"
"AT2G22970","AT2G22970_P1"
"AT2G22980","AT2G22980_ID17"
"AT2G22980","AT2G22980_ID19"
"AT2G22980","AT2G22980_ID39"
"AT2G22980","AT2G22980_P1"
"AT2G22980","AT2G22980_P2"
"AT2G23000","AT2G23000_P1"
"AT2G23000","AT2G23000_P2"
"AT2G23140","AT2G23140_P1"
"AT2G23140","AT2G23140_P2"
"AT2G23310","AT2G23310_ID4"
"AT2G23310","AT2G23310_P1"
"AT2G23330","AT2G23330.1"
"AT2G23330","AT2G23330_c1"
"AT2G23370","AT2G23370.1"
"AT2G23370","AT2G23370_ID1"
"AT2G23420","AT2G23420_ID11"
"AT2G23420","AT2G23420_JC5"
"AT2G23420","AT2G23420_P1"
"AT2G23470","AT2G23470.1"
"AT2G23470","AT2G23470_ID22"
"AT2G23470","AT2G23470_ID42"
"AT2G23470","AT2G23470_ID47"
"AT2G23560","AT2G23560_ID1"
"AT2G23560","AT2G23560_P1"
"AT2G23590","AT2G23590_ID2"
"AT2G23590","AT2G23590_P1"
"AT2G23600","AT2G23600_c1"
"AT2G23600","AT2G23600_P2"
"AT2G23680","AT2G23680_ID3"
"AT2G23680","AT2G23680_P1"
"AT2G23680","AT2G23680_P2"
"AT2G23740","AT2G23740_P2"
"AT2G23740","AT2G23740_P3"
"AT2G23780","AT2G23780_P2"
"AT2G23780","AT2G23780_P3"
"AT2G23790","AT2G23790_ID3"
"AT2G23790","AT2G23790_P1"
"AT2G23790","AT2G23790_s1"
"AT2G23890","AT2G23890_P1"
"AT2G23890","AT2G23890_P2"
"AT2G23980","AT2G23980.1"
"AT2G23980","AT2G23980_ID2"
"AT2G23985","AT2G23985_P10"
"AT2G23985","AT2G23985_P15"
"AT2G23985","AT2G23985_P16"
"AT2G24150","AT2G24150_JS2"
"AT2G24150","AT2G24150_P1"
"AT2G24150","AT2G24150_P2"
"AT2G24190","AT2G24190_ID4"
"AT2G24190","AT2G24190_P1"
"AT2G24190","AT2G24190_P2"
"AT2G24200","AT2G24200.2"
"AT2G24200","AT2G24200_P1"
"AT2G24270","AT2G24270_P1"
"AT2G24270","AT2G24270_P2"
"AT2G24280","AT2G24280_c2"
"AT2G24280","AT2G24280_P1"
"AT2G24280","AT2G24280_P2"
"AT2G24300","AT2G24300_c1"
"AT2G24300","AT2G24300_P3"
"AT2G24350","AT2G24350_P1"
"AT2G24350","AT2G24350_P2"
"AT2G24530","AT2G24530_JS2"
"AT2G24530","AT2G24530_s1"
"AT2G24545","AT2G24545.1"
"AT2G24545","AT2G24545.2"
"AT2G24560","AT2G24560_JC2"
"AT2G24560","AT2G24560_P1"
"AT2G24590","AT2G24590.1"
"AT2G24590","AT2G24590_JC1"
"AT2G24600","AT2G24600_P1"
"AT2G24600","AT2G24600_P2"
"AT2G24600","AT2G24600_P3"
"AT2G24600","AT2G24600_P4"
"AT2G24630","AT2G24630_P1"
"AT2G24630","AT2G24630_P2"
"AT2G24650","AT2G24650_JC10"
"AT2G24650","AT2G24650_P4"
"AT2G24650","AT2G24650_P5"
"AT2G24690","AT2G24690_ID17"
"AT2G24690","AT2G24690_ID5"
"AT2G24690","AT2G24690_P2"
"AT2G24690","AT2G24690_s3"
"AT2G24700","AT2G24700_ID8"
"AT2G24700","AT2G24700_P1"
"AT2G24755","AT2G24755_ID7"
"AT2G24755","AT2G24755_ID8"
"AT2G25010","AT2G25010_c1"
"AT2G25010","AT2G25010_P1"
"AT2G25050","AT2G25050.1"
"AT2G25050","AT2G25050_P1"
"AT2G25110","AT2G25110_c1"
"AT2G25110","AT2G25110_P1"
"AT2G25290","AT2G25290_P1"
"AT2G25290","AT2G25290_P2"
"AT2G25290","AT2G25290_P4"
"AT2G25300","AT2G25300_c1"
"AT2G25300","AT2G25300_P1"
"AT2G25350","AT2G25350_ID78"
"AT2G25350","AT2G25350_P1"
"AT2G25420","AT2G25420_P1"
"AT2G25420","AT2G25420_P4"
"AT2G25420","AT2G25420_s2"
"AT2G25480","AT2G25480_P1"
"AT2G25480","AT2G25480_s1"
"AT2G25530","AT2G25530.1"
"AT2G25530","AT2G25530_ID2"
"AT2G25570","AT2G25570.3"
"AT2G25570","AT2G25570_P1"
"AT2G25590","AT2G25590_ID12"
"AT2G25590","AT2G25590_ID25"
"AT2G25590","AT2G25590_ID42"
"AT2G25590","AT2G25590_ID50"
"AT2G25605","AT2G25605.1"
"AT2G25605","AT2G25605_ID4"
"AT2G25620","AT2G25620_P1"
"AT2G25620","AT2G25620_P2"
"AT2G25625","AT2G25625_ID2"
"AT2G25625","AT2G25625_P1"
"AT2G25670","AT2G25670_P1"
"AT2G25670","AT2G25670_P2"
"AT2G25730","AT2G25730_JS5"
"AT2G25730","AT2G25730_P2"
"AT2G25730","AT2G25730_P3"
"AT2G25737","AT2G25737_P1"
"AT2G25737","AT2G25737_P2"
"AT2G25740","AT2G25740_P1"
"AT2G25740","AT2G25740_P2"
"AT2G25760","AT2G25760_c1"
"AT2G25760","AT2G25760_ID2"
"AT2G25850","AT2G25850.1"
"AT2G25850","AT2G25850.2"
"AT2G25850","AT2G25850_ID90"
"AT2G25920","AT2G25920_ID2"
"AT2G25920","AT2G25920_P1"
"AT2G25930","AT2G25930_JC4"
"AT2G25930","AT2G25930_P1"
"AT2G26030","AT2G26030_P1"
"AT2G26030","AT2G26030_P2"
"AT2G26030","AT2G26030_P4"
"AT2G26070","AT2G26070_P1"
"AT2G26070","AT2G26070_P2"
"AT2G26170","AT2G26170.1"
"AT2G26170","AT2G26170_ID4"
"AT2G26210","AT2G26210_P1"
"AT2G26210","AT2G26210_P2"
"AT2G26215","AT2G26215.1"
"AT2G26215","AT2G26215_c1"
"AT2G26260","AT2G26260_ID4"
"AT2G26260","AT2G26260_JC2"
"AT2G26260","AT2G26260_P1"
"AT2G26280","AT2G26280.1"
"AT2G26280","AT2G26280_P7"
"AT2G26310","AT2G26310_c1"
"AT2G26310","AT2G26310_P1"
"AT2G26350","AT2G26350.1"
"AT2G26350","AT2G26350_ID19"
"AT2G26350","AT2G26350_P2"
"AT2G26590","AT2G26590_P1"
"AT2G26590","AT2G26590_P3"
"AT2G26770","AT2G26770_P1"
"AT2G26770","AT2G26770_P2"
"AT2G26770","AT2G26770_P3"
"AT2G26790","AT2G26790_P1"
"AT2G26790","AT2G26790_P2"
"AT2G26800","AT2G26800_P1"
"AT2G26800","AT2G26800_P2"
"AT2G26810","AT2G26810.1"
"AT2G26810","AT2G26810_P2"
"AT2G26890","AT2G26890_P1"
"AT2G26890","AT2G26890_s2"
"AT2G26980","AT2G26980_c3"
"AT2G26980","AT2G26980_P3"
"AT2G26980","AT2G26980_P4"
"AT2G27030","AT2G27030.2"
"AT2G27030","AT2G27030_P3"
"AT2G27060","AT2G27060_P1"
"AT2G27060","AT2G27060_s1"
"AT2G27110","AT2G27110_P1"
"AT2G27110","AT2G27110_P2"
"AT2G27110","AT2G27110_P3"
"AT2G27150","AT2G27150.2"
"AT2G27150","AT2G27150_P3"
"AT2G27150","AT2G27150_P6"
"AT2G27190","AT2G27190.1"
"AT2G27190","AT2G27190_ID2"
"AT2G27340","AT2G27340.2"
"AT2G27340","AT2G27340_ID3"
"AT2G27350","AT2G27350.3"
"AT2G27350","AT2G27350_P2"
"AT2G27400","AT2G27400.1"
"AT2G27400","AT2G27400_ID1"
"AT2G27460","AT2G27460_ID4"
"AT2G27460","AT2G27460_P1"
"AT2G27480","AT2G27480_ID4"
"AT2G27480","AT2G27480_P1"
"AT2G27490","AT2G27490_ID3"
"AT2G27490","AT2G27490_P1"
"AT2G27490","AT2G27490_P2"
"AT2G27760","AT2G27760_P1"
"AT2G27760","AT2G27760_s2"
"AT2G27790","AT2G27790.2"
"AT2G27790","AT2G27790_s1"
"AT2G27900","AT2G27900.2"
"AT2G27900","AT2G27900_JC1"
"AT2G27900","AT2G27900_P1"
"AT2G27950","AT2G27950_P1"
"AT2G27950","AT2G27950_s2"
"AT2G27980","AT2G27980_ID1"
"AT2G27980","AT2G27980_P1"
"AT2G28060","AT2G28060_P1"
"AT2G28060","AT2G28060_s2"
"AT2G28070","AT2G28070_ID2"
"AT2G28070","AT2G28070_s1"
"AT2G28105","AT2G28105.1"
"AT2G28105","AT2G28105_P2"
"AT2G28130","AT2G28130_ID2"
"AT2G28130","AT2G28130_P1"
"AT2G28260","AT2G28260_ID2"
"AT2G28260","AT2G28260_P1"
"AT2G28290","AT2G28290_P2"
"AT2G28290","AT2G28290_P3"
"AT2G28305","AT2G28305_P1"
"AT2G28305","AT2G28305_s2"
"AT2G28320","AT2G28320_c1"
"AT2G28320","AT2G28320_ID6"
"AT2G28320","AT2G28320_P1"
"AT2G28470","AT2G28470_P1"
"AT2G28470","AT2G28470_P3"
"AT2G28570","AT2G28570_JS1"
"AT2G28570","AT2G28570_P1"
"AT2G28630","AT2G28630_P1"
"AT2G28630","AT2G28630_P2"
"AT2G28760","AT2G28760_P2"
"AT2G28760","AT2G28760_s1"
"AT2G28760","AT2G28760_s2"
"AT2G28830","AT2G28830_c1"
"AT2G28830","AT2G28830_s1"
"AT2G28880","AT2G28880_JS10"
"AT2G28880","AT2G28880_JS3"
"AT2G28880","AT2G28880_P1"
"AT2G28930","AT2G28930.3"
"AT2G28930","AT2G28930_ID3"
"AT2G28940","AT2G28940.1"
"AT2G28940","AT2G28940_c1"
"AT2G28940","AT2G28940_ID2"
"AT2G28940","AT2G28940_ID5"
"AT2G28940","AT2G28940_P2"
"AT2G29140","AT2G29140_P1"
"AT2G29140","AT2G29140_P2"
"AT2G29190","AT2G29190.2"
"AT2G29190","AT2G29190_P1"
"AT2G29200","AT2G29200_c1"
"AT2G29200","AT2G29200_P1"
"AT2G29210","AT2G29210_c1"
"AT2G29210","AT2G29210_P1"
"AT2G29320","AT2G29320_P1"
"AT2G29320","AT2G29320_P2"
"AT2G29340","AT2G29340_JS2"
"AT2G29340","AT2G29340_P2"
"AT2G29350","AT2G29350.1"
"AT2G29350","AT2G29350_ID2"
"AT2G29360","AT2G29360_P1"
"AT2G29360","AT2G29360_s1"
"AT2G29390","AT2G29390_ID1"
"AT2G29390","AT2G29390_P2"
"AT2G29420","AT2G29420.1"
"AT2G29420","AT2G29420_ID1"
"AT2G29525","AT2G29525_ID2"
"AT2G29525","AT2G29525_ID3"
"AT2G29525","AT2G29525_ID4"
"AT2G29525","AT2G29525_P1"
"AT2G29540","AT2G29540.2"
"AT2G29540","AT2G29540_ID2"
"AT2G29630","AT2G29630.3"
"AT2G29630","AT2G29630_P1"
"AT2G29630","AT2G29630_P2"
"AT2G29670","AT2G29670_P1"
"AT2G29670","AT2G29670_P2"
"AT2G29760","AT2G29760_ID1"
"AT2G29760","AT2G29760_P1"
"AT2G29890","AT2G29890.2"
"AT2G29890","AT2G29890_JC7"
"AT2G29890","AT2G29890_P1"
"AT2G29910","AT2G29910_P1"
"AT2G29910","AT2G29910_P2"
"AT2G29970","AT2G29970_JS1"
"AT2G29970","AT2G29970_P1"
"AT2G30010","AT2G30010_ID1"
"AT2G30010","AT2G30010_P2"
"AT2G30070","AT2G30070_ID2"
"AT2G30070","AT2G30070_P1"
"AT2G30120","AT2G30120_P1"
"AT2G30120","AT2G30120_P5"
"AT2G30170","AT2G30170_P1"
"AT2G30170","AT2G30170_P3"
"AT2G30480","AT2G30480_P5"
"AT2G30480","AT2G30480_P7"
"AT2G30500","AT2G30500_c1"
"AT2G30500","AT2G30500_P1"
"AT2G30500","AT2G30500_P2"
"AT2G30500","AT2G30500_s1"
"AT2G30530","AT2G30530_ID2"
"AT2G30530","AT2G30530_P1"
"AT2G30600","AT2G30600_ID247"
"AT2G30600","AT2G30600_P4"
"AT2G30640","AT2G30640.1"
"AT2G30640","AT2G30640_s1"
"AT2G30700","AT2G30700_P1"
"AT2G30700","AT2G30700_s1"
"AT2G30910","AT2G30910.3"
"AT2G30910","AT2G30910_ID40"
"AT2G30920","AT2G30920_JC3"
"AT2G30920","AT2G30920_P1"
"AT2G30960","AT2G30960_ID1"
"AT2G30960","AT2G30960_P1"
"AT2G30970","AT2G30970.2"
"AT2G30970","AT2G30970_ID12"
"AT2G30970","AT2G30970_JC1"
"AT2G30990","AT2G30990_P2"
"AT2G30990","AT2G30990_P3"
"AT2G31010","AT2G31010_P1"
"AT2G31010","AT2G31010_P2"
"AT2G31190","AT2G31190.2"
"AT2G31190","AT2G31190_ID12"
"AT2G31190","AT2G31190_ID9"
"AT2G31190","AT2G31190_P1"
"AT2G31290","AT2G31290.2"
"AT2G31290","AT2G31290_P1"
"AT2G31300","AT2G31300_c3"
"AT2G31300","AT2G31300_ID8"
"AT2G31300","AT2G31300_P1"
"AT2G31340","AT2G31340.1"
"AT2G31340","AT2G31340_JC7"
"AT2G31370","AT2G31370_JS3"
"AT2G31370","AT2G31370_P1"
"AT2G31450","AT2G31450.2"
"AT2G31450","AT2G31450_P1"
"AT2G31510","AT2G31510_P1"
"AT2G31510","AT2G31510_P2"
"AT2G31530","AT2G31530.1"
"AT2G31530","AT2G31530_ID5"
"AT2G31560","AT2G31560.2"
"AT2G31560","AT2G31560_ID3"
"AT2G31560","AT2G31560_P3"
"AT2G31580","AT2G31580_ID3"
"AT2G31580","AT2G31580_P1"
"AT2G31580","AT2G31580_s1"
"AT2G31580","AT2G31580_s3"
"AT2G31600","AT2G31600.1"
"AT2G31600","AT2G31600.2"
"AT2G31600","AT2G31600_ID2"
"AT2G31600","AT2G31600_ID3"
"AT2G31725","AT2G31725_ID1"
"AT2G31725","AT2G31725_P1"
"AT2G31750","AT2G31750_P1"
"AT2G31750","AT2G31750_P2"
"AT2G31751","AT2G31751_c2"
"AT2G31751","AT2G31751_c3"
"AT2G31751","AT2G31751_s3"
"AT2G31800","AT2G31800_ID6"
"AT2G31800","AT2G31800_P1"
"AT2G31830","AT2G31830.1"
"AT2G31830","AT2G31830_P3"
"AT2G31865","AT2G31865_ID10"
"AT2G31865","AT2G31865_P1"
"AT2G31865","AT2G31865_P3"
"AT2G31870","AT2G31870_ID22"
"AT2G31870","AT2G31870_ID23"
"AT2G31870","AT2G31870_ID4"
"AT2G31890","AT2G31890_c1"
"AT2G31890","AT2G31890_P1"
"AT2G31900","AT2G31900.1"
"AT2G31900","AT2G31900_P5"
"AT2G31955","AT2G31955.2"
"AT2G31955","AT2G31955_ID43"
"AT2G31955","AT2G31955_ID45"
"AT2G31970","AT2G31970.1"
"AT2G31970","AT2G31970_ID1"
"AT2G32000","AT2G32000.2"
"AT2G32000","AT2G32000_P1"
"AT2G32000","AT2G32000_s1"
"AT2G32010","AT2G32010.2"
"AT2G32010","AT2G32010_JC5"
"AT2G32010","AT2G32010_P1"
"AT2G32010","AT2G32010_P4"
"AT2G32080","AT2G32080.1"
"AT2G32080","AT2G32080.2"
"AT2G32120","AT2G32120_P1"
"AT2G32120","AT2G32120_P2"
"AT2G32250","AT2G32250_P1"
"AT2G32250","AT2G32250_P3"
"AT2G32250","AT2G32250_P5"
"AT2G32250","AT2G32250_P6"
"AT2G32295","AT2G32295_JS2"
"AT2G32295","AT2G32295_P2"
"AT2G32295","AT2G32295_s1"
"AT2G32320","AT2G32320_ID67"
"AT2G32320","AT2G32320_P1"
"AT2G32390","AT2G32390.1"
"AT2G32390","AT2G32390_P2"
"AT2G32415","AT2G32415.1"
"AT2G32415","AT2G32415_c2"
"AT2G32415","AT2G32415_P3"
"AT2G32415","AT2G32415_s1"
"AT2G32500","AT2G32500.1"
"AT2G32500","AT2G32500_ID4"
"AT2G32500","AT2G32500_s1"
"AT2G32530","AT2G32530_ID8"
"AT2G32530","AT2G32530_P1"
"AT2G32640","AT2G32640_ID8"
"AT2G32640","AT2G32640_P1"
"AT2G32640","AT2G32640_P2"
"AT2G32690","AT2G32690_P4"
"AT2G32690","AT2G32690_s16"
"AT2G32690","AT2G32690_s9"
"AT2G32710","AT2G32710_P1"
"AT2G32710","AT2G32710_P2"
"AT2G32760","AT2G32760_P1"
"AT2G32760","AT2G32760_P2"
"AT2G32850","AT2G32850_P1"
"AT2G32850","AT2G32850_P2"
"AT2G32880","AT2G32880_P1"
"AT2G32880","AT2G32880_P2"
"AT2G32930","AT2G32930_JC38"
"AT2G32930","AT2G32930_P2"
"AT2G32950","AT2G32950_ID6"
"AT2G32950","AT2G32950_P1"
"AT2G32970","AT2G32970.1"
"AT2G32970","AT2G32970_P2"
"AT2G33110","AT2G33110_P1"
"AT2G33110","AT2G33110_P2"
"AT2G33240","AT2G33240_JS4"
"AT2G33240","AT2G33240_P2"
"AT2G33290","AT2G33290_c1"
"AT2G33290","AT2G33290_P2"
"AT2G33440","AT2G33440.1"
"AT2G33440","AT2G33440_ID1"
"AT2G33470","AT2G33470_P1"
"AT2G33470","AT2G33470_P2"
"AT2G33480","AT2G33480_ID4"
"AT2G33480","AT2G33480_P1"
"AT2G33480","AT2G33480_P3"
"AT2G33490","AT2G33490.1"
"AT2G33490","AT2G33490_ID11"
"AT2G33500","AT2G33500_P1"
"AT2G33500","AT2G33500_P2"
"AT2G33540","AT2G33540_P1"
"AT2G33540","AT2G33540_P2"
"AT2G33560","AT2G33560_P1"
"AT2G33560","AT2G33560_P2"
"AT2G33620","AT2G33620_ID7"
"AT2G33620","AT2G33620_P2"
"AT2G33680","AT2G33680_JC2"
"AT2G33680","AT2G33680_JS4"
"AT2G33680","AT2G33680_P2"
"AT2G33680","AT2G33680_s1"
"AT2G33793","AT2G33793.1"
"AT2G33793","AT2G33793_P1"
"AT2G33820","AT2G33820_ID2"
"AT2G33820","AT2G33820_ID7"
"AT2G33820","AT2G33820_P1"
"AT2G33980","AT2G33980_JC21"
"AT2G33980","AT2G33980_JC33"
"AT2G33980","AT2G33980_P1"
"AT2G34090","AT2G34090.1"
"AT2G34090","AT2G34090.2"
"AT2G34090","AT2G34090_s4"
"AT2G34170","AT2G34170_P2"
"AT2G34170","AT2G34170_P3"
"AT2G34200","AT2G34200_P1"
"AT2G34200","AT2G34200_P2"
"AT2G34360","AT2G34360_P1"
"AT2G34360","AT2G34360_P2"
"AT2G34510","AT2G34510_JS1"
"AT2G34510","AT2G34510_P1"
